999999,999999,999999,999999
28596,29649,999999,30895
28596,29649,35280,30895
28596,29649,35280,30895
28596,29649,35280,30895
28596,29649,35280,30895
28596,29649,35280,30895
28596,29649,35280,30895
28596,29649,35280,30895
27000,29649,32300,30895
27000,29649,32300,30895
27000,29649,32300,30895
27000,29649,32300,30895
27000,29649,30895,30895
